Time,bitfinex,campbx,cex.io,coinbase,exmo,gemini,hitbtc,itbit,others,therocktrading
2018-04-07 00:00:00 UTC,6890.83909845602,,6906.76488089251,6886.62883469274,7025.83105447756,6908.51892935146,7111.45431249983,6892.32849477404,6831.867163539076,
2018-04-08 00:00:00 UTC,6992.18455780941,,6965.6287202474,6986.35062859563,7076.7738720839,6987.57884356636,7205.38247555983,6986.69161406084,6969.493092345617,
2018-04-09 00:00:00 UTC,6891.31640795561,,6879.01562641998,6891.11555727564,7026.2483688975,6891.15468257336,7124.98741428182,6891.85450854331,6859.714222923697,
2018-04-10 00:00:00 UTC,6775.65826040492,,6783.43602400122,6776.21885139075,6947.43245957442,6776.23324205817,7016.01848588993,6779.7071573845,6735.835796405234,
2018-04-11 00:00:00 UTC,6875.80477865317,,6872.51508799407,6874.4444700079,6968.88721012171,6875.36014427093,7070.45699043005,6876.33753737221,6851.888922087756,
2018-04-12 00:00:00 UTC,7344.67684663673,,7311.53934151515,7333.33278881753,7340.90904804788,7336.52632213734,7508.31376074138,7332.26539387443,7327.8083564451035,
2018-04-13 00:00:00 UTC,7989.76809735231,,7985.93261347853,7988.69288462804,8019.50527563231,7986.37123159938,8206.9513612071,7991.29603333412,7972.590323450603,
2018-04-14 00:00:00 UTC,8002.92294218502,,7995.53598347943,8004.39280366223,8042.92609867952,8003.83955315363,8199.13489846097,8007.19681698972,8013.426200774266,
2018-04-15 00:00:00 UTC,8218.1618283787,,8162.12355078103,8216.79232166588,8220.62649125611,8214.60240944348,8427.35186931362,8215.93195079181,8172.7824802630275,
2018-04-16 00:00:00 UTC,8069.23295441614,,8055.38863032594,8071.72543289383,8110.14506174055,8071.41252572537,8301.42640462525,8073.38062725334,8084.474596095707,
2018-04-17 00:00:00 UTC,8033.91046540529,,8038.63738521253,8034.02394190989,8082.61673781993,8033.71817702006,8280.81083104039,8032.44474958265,8028.832171134333,
2018-04-18 00:00:00 UTC,8062.01763661852,,8054.55105091858,8056.21334617614,8078.8006618915,8057.27096974282,8263.25181574645,8056.99145235156,8035.593380002266,
2018-04-19 00:00:00 UTC,8215.30013159341,,8205.17692035275,8214.22677513952,8205.23567731374,8215.08391994663,8435.62333167121,8213.58438852587,8184.16328767001,
2018-04-20 00:00:00 UTC,8449.84700785664,,8466.49449556653,8449.62365989979,8397.25200813427,8452.69172852978,8608.0704988723,8453.58199360632,8396.94871954268,
2018-04-21 00:00:00 UTC,8803.15187623552,,8829.01932591105,8805.03824978514,8755.82695818162,8803.33096152599,8980.03666827993,8809.49844984726,8784.399539350637,
2018-04-22 00:00:00 UTC,8885.32494871081,,8906.56746088702,8890.2441990037,8849.60927173846,8887.14767874883,9070.76939931231,8892.68232059702,8873.35672348402,
2018-04-23 00:00:00 UTC,8894.422844577,,8905.73584022929,8893.27827831169,8869.37432955776,8892.54142026736,9107.91233123934,8896.4294652248,8914.500474117536,
2018-04-24 00:00:00 UTC,9316.02590816323,8750.0,9313.00905547722,9314.66379347359,9203.54464880659,9316.55776001371,9410.60188424047,9313.81692222551,9311.670455355337,
2018-04-25 00:00:00 UTC,9213.43414350137,,9242.95042898656,9194.3893698037,9156.1784288939,9213.75228314785,9278.79891107998,9212.10016181229,9182.530659088026,
2018-04-26 00:00:00 UTC,8883.14983826801,,8925.29131922308,8880.13370803692,8879.92653007712,8887.51646362265,8989.53942537954,8880.61767603799,8882.85957365526,
2018-04-27 00:00:00 UTC,9213.61270094401,,9224.84077858806,9208.23957767749,9104.12903483216,9207.7198104944,9261.20107340138,9237.93936005279,9189.41884631964,
2018-04-28 00:00:00 UTC,9242.74117863511,,9250.22501405667,9236.87756859097,9151.90510109612,9241.22273732531,9265.70582419899,9254.96805427934,9172.274644247427,
2018-04-29 00:00:00 UTC,9357.22739358423,,9353.84304573602,9342.37189947183,9326.87347358454,9345.05879306682,9395.40988270444,9332.57928192856,9271.10355066796,
2018-04-30 00:00:00 UTC,9295.80414517296,,9296.8690277525,9281.19543063786,9298.99151823145,9284.85756232094,9344.54156879945,9288.13140352133,9231.11783379536,
2018-05-01 00:00:00 UTC,8988.19730737111,,9040.1255622396,8983.69819249252,9016.9385126925,8988.71184452018,9027.05452823623,8989.78990811188,8983.193528358557,
2018-05-02 00:00:00 UTC,9122.37358187254,,9109.80204088875,9109.7263452188,9055.19690833725,9112.88462813916,9133.81350704062,9116.6218920608,9086.285293305025,
2018-05-03 00:00:00 UTC,9402.37551556844,,9336.71659676493,9366.36240096721,9249.93763272238,9379.14843661739,9417.09695681682,9377.03840839353,9333.867555549947,
2018-05-04 00:00:00 UTC,9679.17527783865,,9625.14455974282,9648.55062254661,9467.62226867255,9651.6341293135,9696.10381914086,9651.85884928481,9663.055787526637,
2018-05-05 00:00:00 UTC,9856.27833094745,,9777.63048476424,9818.70017909267,9608.26011904786,9827.26703963185,9868.16598941529,9826.17389996539,9792.844943254982,
2018-05-06 00:00:00 UTC,9673.77733786792,,9631.13972816611,9605.84705154383,9500.82274550304,9612.83125930717,9682.24967167812,9612.63486469103,9599.832525136575,
2018-05-07 00:00:00 UTC,9356.17495384171,,9377.70684643429,9334.44119931127,9381.77868002021,9339.16624418296,9367.77338194333,9337.17408774957,9338.747699587866,
2018-05-08 00:00:00 UTC,9267.6704352486,,9300.8874857539,9259.48690452606,9307.53211085534,9259.49058852952,9289.20421213275,9261.18498418033,9263.277714298029,
2018-05-09 00:00:00 UTC,9201.09826712595,,9232.09369934441,9185.05621112137,9223.57345370129,9189.39926206046,9217.02537378975,9190.5587687373,9193.989568952175,
2018-05-10 00:00:00 UTC,9272.77015187036,,9287.01467055876,9260.47432910639,9267.85770903215,9270.30566196334,9288.83752597845,9264.42463062402,9266.334227449117,
2018-05-11 00:00:00 UTC,8699.01316607291,,8829.68142834074,8697.69152557628,8847.75117991386,8700.35046333679,8738.96065352455,8698.056416414,8710.800915623602,
2018-05-12 00:00:00 UTC,8415.35969629044,,8594.87349818981,8426.94402385043,8607.58461618504,8421.65859702975,8473.6075120672,8426.82212191328,8417.5384646949,
2018-05-13 00:00:00 UTC,8539.91157354165,,8729.34868756145,8553.72957151959,8692.45704557396,8549.6143380679,8582.46833414085,8551.14296851335,8548.489416211924,
2018-05-14 00:00:00 UTC,8573.08174553219,,8695.01833158744,8580.57133401768,8592.49809592743,8581.08249583882,8619.05157957199,8583.05323359229,8559.54114364706,
2018-05-15 00:00:00 UTC,8634.58196130951,,8699.94052201007,8639.90150194623,8598.22074452255,8642.8781730442,8652.4545384939,8640.32827136358,8615.86373928458,
2018-05-16 00:00:00 UTC,8272.70276896116,,8412.42527355141,8279.75797474455,8305.61960756631,8278.11147324598,8296.57270366408,8283.46758939106,8271.035547052847,
2018-05-17 00:00:00 UTC,8268.77996557865,,8379.16239814718,8273.89519253053,8276.98650270598,8272.59446950177,8287.58153206686,8271.66123550178,8264.436205156588,
2018-05-18 00:00:00 UTC,8102.64453968814,,8235.72906369811,8104.4189811771,8102.8524132059,8105.25138608138,8109.98568790579,8105.23763126632,8082.649769618187,
2018-05-19 00:00:00 UTC,8253.22574861492,,8325.85786678406,8256.95025322428,8202.01732296057,8262.29458760878,8250.82536330447,8259.34557052484,8250.943748691563,
2018-05-20 00:00:00 UTC,8361.62768876068,,8439.5717112423,8360.17897429474,8323.33582676469,8360.57902731627,8351.20284928482,8363.23751606138,8368.808433541148,
2018-05-21 00:00:00 UTC,8452.72400843757,,8545.77660471937,8451.16121601227,8424.2710767746,8451.1518191402,8464.55568260048,8455.29702549094,8442.051054904767,
2018-05-22 00:00:00 UTC,8224.72771656737,,8312.5661972303,8229.08578471781,8255.01343595697,8228.58086194002,8251.15445888059,8225.95285126345,8221.56928977067,
2018-05-23 00:00:00 UTC,7771.97281058921,,7915.85106886698,7780.10199524512,7842.15947504068,7780.1729117124,7816.63712756281,7777.29741082984,7796.2010776670795,
2018-05-24 00:00:00 UTC,7526.73251670137,,7645.55379460549,7534.5483529419,7591.86592700617,7536.87038367389,7556.94442449543,7536.89423055072,7546.062306103077,
2018-05-25 00:00:00 UTC,7474.90449324899,,7572.75096699877,7484.24819083436,7513.93172790913,7485.04792157624,7503.89136219059,7485.94447475829,7463.570632453227,
2018-05-26 00:00:00 UTC,7484.786926194,,7578.97693946796,7487.90039933604,7547.96447192578,7492.02522853973,7523.15911483154,7493.39917600772,7444.923810065484,
2018-05-27 00:00:00 UTC,7307.11395271548,,7436.32611568213,7308.64094120046,7415.48821804566,7313.01740231917,7366.54586763625,7315.19845854269,7301.347849559624,
2018-05-28 00:00:00 UTC,7235.94307000844,,7340.54549435165,7247.42341388783,7328.25097103082,7246.25209744526,7285.71839547209,7254.87901355035,7253.498252256257,
2018-05-29 00:00:00 UTC,7289.15953821961,,7380.03248663358,7290.97057143499,7350.56397093441,7290.57300817319,7333.06396329716,7292.40760717227,7294.59378739473,
2018-05-30 00:00:00 UTC,7430.9698557962,,7512.23838590695,7426.15431236531,7436.63774468036,7432.29577442624,7466.29345668896,7425.73279832327,7452.861217057082,
2018-05-31 00:00:00 UTC,7503.44112205627,,7547.47912684477,7501.54179695449,7481.41531670814,7504.42354137996,7517.31109671753,7501.97249191371,7503.5319448172495,
2018-06-01 00:00:00 UTC,7474.48402876094,,7559.404545242,7477.1444289336,7451.45388315749,7477.98476745644,7506.42996427339,7476.7705324327,7487.763236242236,
2018-06-02 00:00:00 UTC,7605.47287026266,,7652.38115231288,7597.96340124526,7543.99855202239,7602.94272025323,7613.09773710334,7603.46024944875,7599.529520023807,
2018-06-03 00:00:00 UTC,7694.61356766967,,7722.18176931732,7691.27364487656,7636.37483883805,7694.0268695627,7693.87292156751,7693.94806878385,7694.579409737519,
2018-06-04 00:00:00 UTC,7572.67410528307,,7614.25616964001,7565.35919045634,7544.67468605356,7573.01508052102,7600.75577798124,7571.92180238375,7561.26686471124,
2018-06-05 00:00:00 UTC,7493.14791393844,,7561.62981014385,7488.37572414273,7483.59559574312,7490.89304123217,7532.23304861032,7491.42031429032,7465.07222379267,
2018-06-06 00:00:00 UTC,7608.17182371459,,7635.20067883792,7602.64616985175,7560.04927428142,7607.35716216826,7615.06185959786,7609.1778137459,7597.02276118454,
2018-06-07 00:00:00 UTC,7697.69255407762,,7702.25665844215,7690.34765165421,7655.86775656226,7692.40416559185,7709.76140095383,7693.80045718954,7674.884060521877,
2018-06-08 00:00:00 UTC,7629.02237186401,,7643.20702349067,7628.28813090902,7628.39194929197,7630.55161580221,7635.31991706279,7629.80257792398,7632.512755121949,
2018-06-09 00:00:00 UTC,7626.438145087,,7639.6559555351,7624.97828192904,7623.14287679479,7623.74089188829,7631.31126420616,7622.43847838061,7636.717678444366,
2018-06-10 00:00:00 UTC,7115.05949117281,,7248.88109931141,7127.58922966392,7211.28926263486,7122.71186238209,7151.49794723385,7119.00122466855,7135.785612529281,
2018-06-11 00:00:00 UTC,6745.95653318226,,6874.81018727987,6761.49558719951,6884.52352090858,6756.76276794211,6788.36281324401,6753.32312454364,6730.627185287816,
2018-06-12 00:00:00 UTC,6740.51208564851,,6862.35279970935,6750.68494935579,6852.75230542475,6748.1088360839,6802.91996664739,6749.00430372187,6727.472698807837,
2018-06-13 00:00:00 UTC,6431.12054533032,,6565.64855023834,6436.2912802567,6570.99080689573,6433.36070966033,6488.15494737948,6435.81167671972,6417.840495062177,
2018-06-14 00:00:00 UTC,6498.80052957289,,6602.0924957466,6502.00194426892,6590.83640076701,6500.41650978155,6530.87333225157,6497.69903913772,6471.579995722047,
2018-06-15 00:00:00 UTC,6540.27226595834,,6633.65400595501,6546.64127465801,6671.00893476754,6547.94214345464,6572.46244410072,6553.13379732654,6519.580249722657,
2018-06-16 00:00:00 UTC,6457.87556860797,,6543.60620697556,6460.22872454488,6635.68864816355,6461.2879025571,6500.2978634866,6465.45707962749,6435.29054250402,
2018-06-17 00:00:00 UTC,6502.19775340032,,6575.48629717773,6504.79277981392,6654.05502246129,6506.29470596219,6529.36143858188,6506.73776434617,6479.00999023836,
2018-06-18 00:00:00 UTC,6522.86728301044,,6597.77961065184,6522.31440271166,6655.05450889969,6522.67987058068,6554.11040210975,6527.1344003834,6498.800550146264,
2018-06-19 00:00:00 UTC,6717.17571910886,,6754.52330750001,6717.74431271623,6768.35749206832,6718.78272833443,6762.94587298614,6718.69362412759,6690.515442069896,
2018-06-20 00:00:00 UTC,6679.01940839024,,6702.69435646132,6679.70019468627,6697.3404111501,6682.37456660153,6715.89747437828,6681.25286672331,6655.631416250678,
2018-06-21 00:00:00 UTC,6734.41452468136,,6750.36320463512,6733.49166775781,6705.38890094216,6735.06968941372,6769.8598155414,6733.84478803279,6707.503985594583,
2018-06-22 00:00:00 UTC,6346.4465665236,,6412.93440490258,6353.03043901205,6416.81372403463,6352.05755380786,6444.7855960926,6350.7990466725,6338.507404722407,
2018-06-23 00:00:00 UTC,6117.74936027997,,6184.32721126865,6133.89303975728,6273.46546795693,6135.90227360635,6244.89105882321,6134.77530155195,6129.978791966023,
2018-06-24 00:00:00 UTC,6006.89874009437,,6087.21493269797,6021.13558112327,6174.47684972736,6017.62870466495,6133.52252460349,6026.43686885161,6027.341891051264,
2018-06-25 00:00:00 UTC,6200.10642511621,,6293.25713549701,6204.14908619628,6303.39152033334,6200.19124986673,6284.30334390641,6200.45293858598,6188.273666172136,
2018-06-26 00:00:00 UTC,6200.28181904177,,6258.60739307843,6201.50088507607,6253.27251998886,6199.57063510244,6277.18316451396,6199.53966418884,6200.9262759032135,
2018-06-27 00:00:00 UTC,6097.83263957578,,6171.63561001262,6094.34995095659,6116.65893935211,6095.19103847186,6181.37286133064,6095.12437086911,6095.084504477796,
2018-06-28 00:00:00 UTC,6083.88634059023,,6139.57136765596,6081.09743380867,6107.65763637038,6079.39273043564,6158.41481324759,6080.19990432792,6071.231062614974,
2018-06-29 00:00:00 UTC,5910.68845675903,,5985.15331391565,5906.39014326276,6002.02841524391,5907.93924794697,6010.42756403772,5905.65303261211,5908.138399313019,
2018-06-30 00:00:00 UTC,6372.48591361244,,6381.83126095398,6366.46270913706,6367.57588340016,6368.52587397844,6487.60650084501,6367.48072517107,6358.981195441993,
2018-07-01 00:00:00 UTC,6353.12071456469,,6363.03458569145,6346.98920073348,6310.01255323669,6350.56431116536,6469.19177343673,6348.81799496853,6353.74433048589,
2018-07-02 00:00:00 UTC,6462.1532310505,,6466.97782178542,6454.94695364618,6428.06360392077,6455.19184734856,6559.33023340962,6455.28131000577,6448.3390276288965,
2018-07-03 00:00:00 UTC,6597.24110189955,,6599.5629698418,6597.55092970065,6572.83045773724,6596.62322855028,6676.50131035682,6594.37234864317,6593.158515656123,
2018-07-04 00:00:00 UTC,6574.5913039628,,6571.60775859405,6571.31349059412,6580.53720519765,6570.23484538389,6664.02193394752,6570.30939781681,6570.594432432087,
2018-07-05 00:00:00 UTC,6583.34966282378,,6589.98841385488,6581.35292821283,6624.58403280054,6582.29904458859,6685.89129989591,6581.02084709803,6583.376332715753,
2018-07-06 00:00:00 UTC,6545.19367250434,,6554.71595434632,6541.68879739975,6584.98192460805,6541.4850104026,6683.58724040967,6543.68640201415,6545.638158684949,
2018-07-07 00:00:00 UTC,6577.75984972771,,6595.06603067694,6572.89893980711,6590.99709201037,6574.34432069637,6722.19690637002,6575.30040267649,6577.00096543316,
2018-07-08 00:00:00 UTC,6742.45683317069,,6720.31105752808,6735.65168822825,6732.75091846897,6737.57200672338,6839.33999307331,6734.52303958095,6729.00532248483,
2018-07-09 00:00:00 UTC,6706.64662940491,,6692.44532891413,6703.81171486907,6717.40994074412,6702.40081789172,6839.46908925566,6703.48345694111,6702.7800599797165,
2018-07-10 00:00:00 UTC,6476.29208152592,,6487.63283247045,6477.86680268105,6541.50790177065,6476.47667316129,6659.51254800622,6476.41689993767,6490.350925689134,
2018-07-11 00:00:00 UTC,6354.0893107549,,6364.02478863747,6354.70709767395,6409.06729205194,6351.90000266556,6555.38011790761,6352.05080136022,6361.504921084066,
2018-07-12 00:00:00 UTC,6217.2560586981,,6234.36120729348,6220.2486938468,6270.18343424352,6216.66878999499,6336.01353685321,6217.1190579276,6229.752861406319,
2018-07-13 00:00:00 UTC,6240.87701091839,,6247.76368861446,6237.59395085042,6292.41089971552,6237.79209857096,6262.59508021562,6238.31290486116,6236.026935278042,
2018-07-14 00:00:00 UTC,6236.90452009528,,6245.44352545597,6238.17796136916,6273.75521613468,6238.13726712357,6240.69481960564,6239.51169356049,6222.44952738173,
2018-07-15 00:00:00 UTC,6321.27151343086,,6317.9938363493,6320.52655157159,6342.15764085165,6321.59383520375,6322.66916660706,6321.54202465503,6303.621683437198,
2018-07-16 00:00:00 UTC,6527.45318141724,,6507.21796736861,6522.40799325155,6516.37265387915,6523.05459115552,6528.2158493203,6524.17092405302,6508.09859916995,
2018-07-17 00:00:00 UTC,6886.1782426782,,6833.07979381455,6883.00855200207,6841.51489211508,6879.06188361354,6890.62306973328,6882.80077522033,6868.9019452203,
2018-07-18 00:00:00 UTC,7408.44628610701,,7365.9454702874,7406.28241886895,7361.02598240725,7404.01791641295,7421.48381936008,7408.64739153791,7391.410743437376,
2018-07-19 00:00:00 UTC,7395.46731569623,,7363.41634371215,7389.15864622649,7356.17720470601,7390.06881856868,7407.4077414724,7392.15428917537,7385.7062948869325,
2018-07-20 00:00:00 UTC,7423.56423533352,,7401.61263695649,7420.87970560458,7415.50483392939,7417.62222082311,7456.35698853878,7415.56074924303,7411.833009244404,
2018-07-21 00:00:00 UTC,7347.8005347618,,7339.75847156501,7345.81517874245,7368.79292058039,7348.6960072763,7377.42765818135,7343.99191968345,7339.497200039546,
2018-07-22 00:00:00 UTC,7448.21279027355,,7430.6355093614,7446.59359489027,7445.58505807037,7448.69922956218,7476.83228468326,7441.11149525529,7435.255252910356,
2018-07-23 00:00:00 UTC,7682.00978092555,,7617.35866213686,7678.89036847224,7670.22806420079,7676.68911426294,7701.91180883627,7674.31889197361,7665.028031491546,
2018-07-24 00:00:00 UTC,8077.32066231355,,8001.99652247967,8074.95568446124,8053.46488392583,8071.68444307969,8085.25265301035,8072.63955516727,8073.22525539154,
2018-07-25 00:00:00 UTC,8256.331075151,,8174.05118328716,8249.92147045113,8198.89854310684,8248.78197974933,8266.30013055914,8247.83606915903,8253.74585719496,
2018-07-26 00:00:00 UTC,8202.93010098508,,8118.03800994019,8187.34055036745,8142.55539965974,8188.0503630538,8210.79936749138,8188.93037507899,8197.948520491305,
2018-07-27 00:00:00 UTC,8024.5858538111,,7944.90676497342,8013.84460159839,8018.22110682289,8009.9168864019,8031.0976590375,8007.13896577656,8017.67071916202,
2018-07-28 00:00:00 UTC,8182.19590751245,,8103.90867349626,8176.16880684463,8159.0288622481,8177.01200005403,8190.91720970344,8169.03471692628,8176.023599467734,
2018-07-29 00:00:00 UTC,8207.78121301867,,8137.72933207472,8201.93181569227,8185.89141011272,8199.40791050202,8222.94520787013,8195.03162442701,8196.05600487112,
2018-07-30 00:00:00 UTC,8141.2382861802,,8092.10143947813,8131.50207131469,8139.10036591604,8125.89142452961,8156.23680442277,8127.39930827881,8124.007798393676,
2018-07-31 00:00:00 UTC,7919.00679441025,,7921.44848642659,7909.07888263593,7937.79305343586,7906.43025439645,7923.27984863326,7906.57875431916,7909.687178412809,
2018-08-01 00:00:00 UTC,7572.74892627502,,7604.79953350042,7566.63860151296,7591.9882613708,7565.83727736705,7577.84122586416,7571.22359491111,7579.830317186636,
2018-08-02 00:00:00 UTC,7589.40081515687,,7596.28186422248,7587.75578448323,7620.60723035052,7585.00890263227,7594.26737698676,7593.16777985994,7595.226448977143,
2018-08-03 00:00:00 UTC,7394.25578751058,,7401.18187922263,7394.1861734653,7422.6681635855,7391.22034718756,7400.83198798233,7395.10170320604,7399.14317370495,
2018-08-04 00:00:00 UTC,7248.23042900378,,7250.99127867391,7248.16777091744,7268.80675934449,7245.99063383316,7261.0617574907,7244.64726772753,7249.584058128166,
2018-08-05 00:00:00 UTC,6999.74737161719,,7017.76263250612,6997.2788068042,7033.61337879417,6994.14783835522,7006.85121814714,6997.5421625755,6992.65768178228,
2018-08-06 00:00:00 UTC,6989.53322499059,,7003.39845661616,6989.70845497751,7006.32925937074,6986.10451635066,6997.67742710641,6987.54744364332,6987.417915477193,
2018-08-07 00:00:00 UTC,6991.07028317501,,6993.92073503485,6987.16361942626,6995.62973285129,6988.61257194182,6994.24831040161,6989.21963610746,6987.3641860507305,
2018-08-08 00:00:00 UTC,6438.84878380357,,6466.54278993233,6441.30277049182,6488.44570593296,6434.99572757105,6445.24230860108,6434.03533498497,6445.846993773946,
2018-08-09 00:00:00 UTC,6394.83525844063,,6421.43170795462,6399.12563017043,6438.9456934511,6397.60123482858,6390.67046771999,6395.92442533954,6391.49716085328,
2018-08-10 00:00:00 UTC,6385.49136548986,,6404.65335801512,6308.83236629751,6433.55407771166,6389.71219061904,6384.62441495384,6386.97580140773,6378.822756159093,
2018-08-11 00:00:00 UTC,6186.95469625985,,6232.78436105711,6191.31037357618,6276.10173376055,6197.90105536331,6184.42930664539,6191.52346025595,6191.263047352254,
2018-08-12 00:00:00 UTC,6305.88325610313,,6344.6366350367,6307.63232762527,6409.2061832883,6308.89218055331,6305.39528889825,6306.76501143255,6304.812868157656,
2018-08-13 00:00:00 UTC,6344.14534508284,,6380.301008371,6345.90675620191,6428.57706149906,6348.23666418861,6342.0883639192,6344.4644828149,6346.340773738107,
2018-08-14 00:00:00 UTC,6052.03146573754,,6103.81785612808,6059.56712868325,6163.54100181533,6058.46990906456,6054.27361289666,6058.05284564355,6066.12526911441,
2018-08-15 00:00:00 UTC,6371.59685736615,,6386.87449398646,6371.06265360634,6393.24813336696,6371.155146225,6366.92107950207,6370.92750318899,6359.543322371116,
2018-08-16 00:00:00 UTC,6344.26775059475,,6365.58059046028,6344.2196613665,6336.32682596855,6342.56699665066,6340.88877480142,6342.9379618358,6339.2728763490895,
2018-08-17 00:00:00 UTC,6469.70181166997,,6454.81067439988,6469.34499660771,6452.13185448765,6469.13556456388,6463.97450518443,6472.01254072626,6464.484649674389,
2018-08-18 00:00:00 UTC,6443.83587753022,,6452.64396477049,6454.66357851897,6438.76298032669,6442.87905606436,6442.52054900348,6445.39341957078,6444.759505021677,
2018-08-19 00:00:00 UTC,6397.03473022204,,6410.89035976051,6402.62278238227,6410.81208898753,6398.78849445802,6395.25263597375,6400.44491123737,6396.586393262897,
2018-08-20 00:00:00 UTC,6443.10876536629,,6452.16129418493,6444.70662407289,6467.28333613051,6444.45098451255,6440.58279366348,6443.86558361329,6441.13001132724,
2018-08-21 00:00:00 UTC,6403.34313339078,,6410.98017634894,6399.20665369469,6435.61985565962,6399.04181457205,6394.56450497588,6400.21702037904,6398.915195737974,
2018-08-22 00:00:00 UTC,6575.8412052464,,6574.55456307171,6575.09217490207,6592.70748868816,6571.68226836489,6572.41369556568,6573.24244616909,6572.19476338103,
2018-08-23 00:00:00 UTC,6437.02793604027,,6437.83745204717,6434.19224739942,6477.95839033938,6431.7095659957,6431.36034777998,6433.05641289375,6427.3805190509265,
2018-08-24 00:00:00 UTC,6556.77300428198,,6532.53509053019,6550.93924482231,6583.37257832613,6549.10328867377,6550.72811739059,6550.8420229992,6555.3053717872,
2018-08-25 00:00:00 UTC,6720.03236430594,,6694.64267458834,6716.30640322,6717.73161915937,6714.9829891292,6713.74235441885,6732.92694012162,6702.361151565449,
2018-08-26 00:00:00 UTC,6675.51592649099,,6666.92540755956,6670.48057054058,6689.01135755306,6672.74083089806,6669.74889672541,6671.57353226994,6645.370898422083,
2018-08-27 00:00:00 UTC,6724.29498290623,,6695.5532842306,6715.71070877448,6717.42400541852,6714.59107515889,6695.83376788702,6717.67882978669,6698.315019473685,
2018-08-28 00:00:00 UTC,6993.80938859472,,6927.04772771369,6987.37481901855,6954.23120313883,6984.22138617617,,6986.92153241767,6983.715253370873,
2018-08-29 00:00:00 UTC,7053.01515827089,,7013.83181842639,7048.12334950026,7026.12905476629,7044.90871624124,,7048.516747014,7041.315440542149,
2018-08-30 00:00:00 UTC,6931.30627909019,,6895.34570287635,6925.99071911428,6923.62558609883,6924.85160483868,,6926.75741413509,6929.715082497497,
2018-08-31 00:00:00 UTC,6982.09334116224,,6934.79892463029,6980.85615733147,6984.59461767386,6978.30964901494,,6980.29588519216,6965.549501798054,
2018-09-01 00:00:00 UTC,7112.36989623573,,7041.35932357146,7105.84173929038,7092.45648796286,7105.60426833094,,7106.95772605658,7095.969833978964,
2018-09-02 00:00:00 UTC,7250.1317376253,,7161.69951199319,7238.29057918102,7233.02736170829,7238.81006545606,,7239.73959809596,7237.362969057626,
2018-09-03 00:00:00 UTC,7270.77855621026,,7177.63384247609,7258.1854438022,7268.65479271715,7253.46212134719,,7259.07580284491,7249.205070903673,
2018-09-04 00:00:00 UTC,7331.47438254455,,7238.62731451542,7318.56556852262,7330.29730837611,7310.95731003159,,7321.61770173211,7315.854629850296,
2018-09-05 00:00:00 UTC,7126.6745687645,,7070.06783429316,7115.98226701245,7135.82615630248,7110.5999988756,,7112.61320269788,7129.011607319407,
2018-09-06 00:00:00 UTC,6438.45992029729,,6438.15656301264,6419.35553293991,6503.73882346126,6416.37484897656,,6414.68189043085,6435.360404029404,
2018-09-07 00:00:00 UTC,6448.09554905388,,6468.2060715223,6444.32423490004,6566.75461890386,6446.46309398199,,6440.06537553936,6444.5909980748365,
2018-09-08 00:00:00 UTC,6362.36440834655,,6385.46806093076,6358.28502724303,6509.80966400473,6357.91101892498,,6358.27659747736,6357.490992541493,
2018-09-09 00:00:00 UTC,6297.67921713892,,6334.72427762008,6295.84307120654,6440.64216313405,6302.08156942591,,6296.54416520825,6279.046987675346,
2018-09-10 00:00:00 UTC,6295.18246795991,,6338.06798758467,6288.24958052944,6430.72641716686,6288.32075628221,,6286.13720091333,6280.842396434094,
2018-09-11 00:00:00 UTC,6298.48526189299,,6312.11638626318,6290.35582552981,6408.5893889334,6289.94721382498,,6287.49951403271,6287.847603895057,
2018-09-12 00:00:00 UTC,6279.64640188306,,6279.40108101085,6268.09600008322,6389.56755207546,6269.41345011429,,6268.91979279055,6264.868297024253,
2018-09-13 00:00:00 UTC,6445.20659699443,,6446.79514195674,6441.65206282928,6521.37753115529,6442.72746385812,,6442.48079482937,6435.911424157423,
2018-09-14 00:00:00 UTC,6498.19241978429,,6497.25764406024,6498.0004429683,6524.40082417047,6497.96263860985,,6497.48054596966,6490.527856787253,
2018-09-15 00:00:00 UTC,6517.41039197819,,6512.81893186577,6517.41286438678,6538.63660712631,6518.26672860241,,6518.92262060256,6506.549052784166,
2018-09-16 00:00:00 UTC,6482.5345381056,,6490.01279933193,6482.29289456036,6519.85451900657,6480.85823328899,,6482.07445400777,6474.491525656643,
2018-09-17 00:00:00 UTC,6395.0843229509,,6404.18836278375,6396.02030191188,6456.82750938121,6394.98427736031,,6397.14656704433,6387.845076596284,
2018-09-18 00:00:00 UTC,6298.17541484166,,6306.59311569091,6294.49508950392,6371.68336741962,6294.08911164093,,6294.88378916383,6290.333521030506,
2018-09-19 00:00:00 UTC,6339.66064148562,,6328.00230358012,6333.28518184701,6382.47391141704,6335.17172878826,,6334.06825617578,6335.267141709063,
2018-09-20 00:00:00 UTC,6417.13841384229,,6387.23981459612,6410.58883287381,6445.03718132324,6410.49582347725,,6411.31733041885,6413.750081787867,
2018-09-21 00:00:00 UTC,6669.04030959306,,6629.63054630677,6659.76300802515,6650.61884733376,6659.14015583782,,6660.81372805326,6660.1922903595,
2018-09-22 00:00:00 UTC,6714.76645752957,,6695.81181472923,6705.81933072464,6691.36868501742,6706.89720446774,,6706.00166029136,6705.595836617944,
2018-09-23 00:00:00 UTC,6714.34466962947,,6688.71380995481,6705.16590806513,6697.38838728994,6708.1502259648,,6706.67157234086,6704.195956241587,
