Time,bit-x,bitfinex,bitflyer,bithumb,bitstamp,coinbase,gemini,hitbtc,kraken,others
2018-08-19 00:00:00 UTC,5172.7338,13689.29107058,4122.67991077,812.9282171,4096.09228677,5591.43015361001,1082.4568107563,9931.19999999984,4499.64231394,5464.380701011126
2018-08-20 00:00:00 UTC,5018.8182,31318.96181606,7100.25771525996,1238.58745942,8019.2516898,9141.17664385998,2762.9534868107,11272.7499999998,8522.54215091,7449.455642324234
2018-08-21 00:00:00 UTC,4685.4095,28885.8945093101,7231.33508357998,1275.09872233,6960.91695203,7829.59660704999,2000.2316319263,10099.9099999999,8064.59551567,6373.9048197599695
2018-08-22 00:00:00 UTC,5892.0403,58299.7167298604,14246.9479070798,3232.19907256,14751.93155672,19988.9797710501,6588.7449033401,12153.1099999996,16190.83667361,13205.265956147101
2018-08-23 00:00:00 UTC,5024.9366,19287.09069661,6449.98106886998,1386.89237297,5439.18618143,8061.86698589998,2942.3502309771,9749.12999999982,8153.27802746,6536.533836387026
2018-08-24 00:00:00 UTC,5189.7071,20203.7247629796,6982.46669853998,1711.5746497,7396.4381353,8600.83180950997,3411.4264963744,10836.3699999998,6783.50572686,6882.096316267916
2018-08-25 00:00:00 UTC,5196.7387,16877.24682364,5688.63394928998,17080.81764149,5635.6943123,5701.03658171998,1059.2436814875,9587.73999999988,4469.32244457,6422.308147589703
2018-08-26 00:00:00 UTC,5144.4608,16762.38073037,4475.25958598,15987.19014811,4221.89959419,5720.55627937999,1000.4362559312,10395.8199999998,3967.12893978,3812.8157164147387
2018-08-27 00:00:00 UTC,5168.9481,24210.36747249,6242.05722643992,21868.4435416299,7236.53207904,8319.29003487997,3657.2763930148,4559.11999999992,6564.27082667,6367.301010539765
2018-08-28 00:00:00 UTC,5116.8991,30066.23846971,8120.79279951995,35490.4119711799,9913.66020006,14096.6914821199,4428.1203166398,,10294.75836653,9056.136756624657
2018-08-29 00:00:00 UTC,4989.321,19976.74975784,6823.42982589997,34688.2552661401,6993.94797054,9081.14524826998,2348.4839633494,,6907.49349693,7693.666040426428
2018-08-30 00:00:00 UTC,5062.7282,24594.18385269,7609.33773081997,32367.37246815,8400.92351202,9858.60432013998,3543.5240875136,,9009.08852779,8079.36715820324
2018-08-31 00:00:00 UTC,4993.6928,19124.18541091,8462.35843427998,33732.6939867699,6865.48955433,9068.67183963998,2720.9581284365,,6815.3179443,8171.932124510475
2018-09-01 00:00:00 UTC,5092.9094,21397.10480916,5038.94567349999,33267.0828673199,5448.48215996,7474.99258026999,1103.6611970832,,6084.6061259,7317.813608218844
2018-09-02 00:00:00 UTC,5126.143,44681.5380828402,7433.34856911997,33041.81886202,4299.38877378,7047.93989888999,1235.6670810026,,6273.85292635,6089.873812670242
2018-09-03 00:00:00 UTC,5064.4685,22308.27099887,5674.60890975999,33749.98288909,3767.68089868,7354.05484672,1467.1165171611,,5213.33857857,6049.854972443735
2018-09-04 00:00:00 UTC,5199.4887,20838.9735275,5855.31494365996,33756.9727679503,5948.58526057,9114.30788443996,3439.11362926629,,6030.12502096,6548.330849213099
2018-09-05 00:00:00 UTC,5558.6148,55776.2599805403,11229.5577553198,35642.6316618601,15208.30216586,19593.3731425799,4301.940286322,,15114.58442591,11839.440692959157
2018-09-06 00:00:00 UTC,4519.9581,53002.5171583797,13994.47917448,38343.95813205,17900.35876611,21930.6323371502,6273.81284167429,,19807.37885276,13352.7733246427
2018-09-07 00:00:00 UTC,4207.5156,20748.83818417,7577.13757962995,36998.2154444497,7915.79048231,9792.95037594996,2780.7504485192,,8169.52686796,8042.454782209577
2018-09-08 00:00:00 UTC,4294.4184,21852.7537752001,5787.45540252995,35181.5033652098,5636.60549878,8994.23852793995,2021.7090755948,,7635.48392723999,7502.145231461647
2018-09-09 00:00:00 UTC,5601.5784,16462.59491812,5447.85447077996,36382.2153410199,5056.1261584,7345.61023688997,2087.9643064757,,6425.73876341,5868.963227314319
2018-09-10 00:00:00 UTC,5109.4802,14490.24858972,5506.45829152998,34684.5526606998,6631.89475738,8188.90507686998,2051.6717712918,,7191.70137609,8796.668791585951
2018-09-11 00:00:00 UTC,5222.6072,16610.20964301,5993.54919246997,34980.5980639301,8583.74089465,8990.62187980996,2499.0295621381,,7727.22961673,10881.383249148088
2018-09-12 00:00:00 UTC,5151.5942,16194.12267324,4771.82184687999,35737.4483015099,5667.40619044,8800.04995164997,2192.4467640832,,6739.0308529,9749.615118625006
2018-09-13 00:00:00 UTC,5141.8875,19246.7465317,6826.08928871996,34687.39996211,8547.68054079,11418.02993473,2332.9246041226,,11430.85921642,10001.263400284182
2018-09-14 00:00:00 UTC,5296.0202,16375.39628121,6065.31296824997,34131.6265054999,5667.84607636,9081.87034288997,2780.4603209176,,7953.43527447,9146.548938879854
2018-09-15 00:00:00 UTC,5015.4788,8359.64217690999,3200.36535246,34032.1002588098,1718.56298767,4044.33382357,592.1635317215,,2566.16390648,3803.539992120603
2018-09-16 00:00:00 UTC,5087.1947,8728.54934508,2439.91906215,33937.4648721797,1441.35681678,4114.56918003999,524.891951893,,3124.04651105,3513.1542828555857
2018-09-17 00:00:00 UTC,5048.2562,23545.7189651301,7084.35105397993,34573.2374397701,5942.80210053,11024.2527638299,2736.91787635841,,9920.29003530999,7202.295115580804
2018-09-18 00:00:00 UTC,60517.5459,16082.08007503,4571.83613005999,35354.7011887699,5470.34325454,7325.20975942998,2240.7498034992,,6850.54767301,9182.520203066755
2018-09-19 00:00:00 UTC,55844.3603,29878.4944854701,7542.25952320996,36506.80288555,9228.70287358001,11970.1625529401,3692.98421352941,,9835.76647158999,13438.201541721059
2018-09-20 00:00:00 UTC,21632.7784,16649.05385788,5976.66283766998,38763.5651950397,6510.86312723,7742.75138710998,2325.9540621824,,8117.11493601999,9033.746515677863
2018-09-21 00:00:00 UTC,20357.8303,36547.59907233,10404.22152904,39691.5176857596,11607.56261617,13444.7477190999,3401.6124462877,,12621.30955361,12336.94000462352
2018-09-22 00:00:00 UTC,21134.8783,18197.7330090501,5836.84461295998,33261.0970669801,6573.6196262,6211.75268553999,884.1272331116,,6026.02793097,6418.481306537656
2018-09-23 00:00:00 UTC,20538.2584,8513.98744629999,2737.14488707,33962.96894471,3943.84617878,4198.95761935,347.6786345082,,2983.17376097,4611.366254599638
2018-09-24 00:00:00 UTC,21372.668,17766.50651821,4035.86000255,32053.4169819201,5429.79122518,6665.29559464,1730.3233002701,,8091.56589011,6106.84773322898
2018-09-25 00:00:00 UTC,20928.0872,20238.00132181,9245.95958407994,36742.13480211,10630.33429495,10690.43770925,2183.8676382073,,8817.25036142,10432.469661483707
2018-09-26 00:00:00 UTC,21310.3868,13811.66757362,7442.83983440997,37323.4018030999,6099.56619302,7050.71511370999,2248.6362159849,,6570.53816998,7079.881613331267
2018-09-27 00:00:00 UTC,19978.1562,18368.03319086,8079.58489050997,34606.7024701601,7020.23037037,9190.06588764997,2694.7463727827,,8606.58556249999,8717.928872625658
2018-09-28 00:00:00 UTC,18181.3409,27892.9666557601,9448.75138408993,28248.1608941098,8911.96441532,10134.04121648,3004.9807649693,,8966.76547889,10419.996138177345
2018-09-29 00:00:00 UTC,21534.6632,17305.62689609,4417.83253559999,29270.4793949799,4109.2472423,4829.67026048999,468.3155994888,,4240.301735,5263.6981650483995
2018-09-30 00:00:00 UTC,20851.3921,8271.37079492998,3684.73612965,29002.76773872,3388.48569787,4449.13142283,882.4058530242,,2930.74839147,6016.552770742263
2018-10-01 00:00:00 UTC,21331.3982,10312.70311098,5681.23839618999,28905.1195594899,5996.59234560999,8210.27767489999,2334.6330197475,,4698.35958137,8357.553654583813
2018-10-02 00:00:00 UTC,22017.0572,12022.90082542,4420.59918609999,27514.6202048299,5251.87421961,6231.03391972,1466.654115274,,5982.76068932,6551.680125826008
2018-10-03 00:00:00 UTC,16626.8314,14574.47382217,4682.26879228,26675.9414806599,6283.67666044,7214.93594479,2333.1518534605,,10713.52501556,8452.949863321348
2018-10-04 00:00:00 UTC,21138.5474,11474.39056433,5252.44448303,25508.16315236,4890.9324942,7063.20482552998,1855.2329902509,,5129.55644116,5923.188020881222
2018-10-05 00:00:00 UTC,20906.8172,12447.96376063,3727.14808498,24326.68502643,4825.22796009,5734.53991407999,1408.0734564093,,4883.95590273999,5266.966443564409
2018-10-06 00:00:00 UTC,21260.4704,5805.93011071999,1945.80570456,23612.14595345,4700.44215622,3146.78188543,304.5643466669,,2062.47573859,4099.863622146881
2018-10-07 00:00:00 UTC,21190.3637,5815.84752756999,1823.66655385,22884.0705526599,6444.00111928006,2889.972029,405.5281793026,,2794.22827362,3828.249011230783
2018-10-08 00:00:00 UTC,14868.12,12694.1255273,3088.66284072999,29953.57203097,5488.21486129,6320.50604899999,2290.2348925493,,5784.37880073,6615.008159525799
2018-10-09 00:00:00 UTC,21432.6595,8060.52717010998,3253.70392387,32457.18107056,3071.28901713,5532.6270828,1882.2171273847,,4067.85744969,6521.852847783293
2018-10-10 00:00:00 UTC,20427.3677,13824.01744003,5875.01430991997,31422.67272849,6523.02892549,7519.14787872999,2347.7213022248,,6137.67960781,9111.363556040958
2018-10-11 00:00:00 UTC,19382.0415,41605.4663391501,10833.4177254201,26045.57102304,12644.03886512,18638.1545865203,5275.98304836641,,15593.74309551,14942.828434409923
2018-10-12 00:00:00 UTC,21807.183,10393.41574391,4713.78883356999,31799.08340855,4423.13710114,6515.03197557999,3599.2190752594,,4730.99445385,7709.512985218251
2018-10-13 00:00:00 UTC,20860.096,5817.9505378,1255.10534154,30935.5764902,2280.13054748,4387.08518927,1184.847180593,,2331.27720609,4897.656998222067
2018-10-14 00:00:00 UTC,19807.4103,11224.41417698,2258.62607173,33156.7061788,3058.49088506,4255.51529338,1474.4529006251,,3221.60457099,5483.89275189612
2018-10-15 00:00:00 UTC,19893.5881,84901.7666636211,13434.64536439,27341.32199652,21667.03439258,22180.1870912502,9795.5088564181,,24099.13176558,26013.09703089734
2018-10-16 00:00:00 UTC,20910.8717,15656.8525102,4860.25791137999,33676.92473014,5874.65267162,10864.76362757,2749.3425387844,,6801.86575492,11309.058404590756
2018-10-17 00:00:00 UTC,20664.5353,8880.07105813999,3928.44322382,29484.48821794,3853.04306903,6534.42094926,2016.4998076588,,4854.56575095,7434.328539096499
2018-10-18 00:00:00 UTC,21717.9258,12537.27772909,3760.06514075,33808.82733715,4981.77526783,7709.82481770999,4634.726447571,,4169.50226363,8918.828720091082
2018-10-19 00:00:00 UTC,20279.471,11238.91666536,3035.81773564,45697.87512889,3219.14756565,4463.22690505,3112.2063033477,,3651.92084296,7466.266418810213
2018-10-20 00:00:00 UTC,20872.1005,4647.7118996,1349.70583779,39568.78281197,1541.6230005,3831.87363133,990.6074432168,,1724.7827138,6885.037627616784
2018-10-21 00:00:00 UTC,20887.1327,4419.45039848,1362.69709391,40649.84536304,1901.17044337,3072.61723487,376.5837723725,,2088.87311775,3819.630275906849
2018-10-22 00:00:00 UTC,21169.3129,6069.44687775,2363.42245041,51495.23674665,3676.00207291,4781.39203175,2726.155307033,,3488.86639811,6218.420024578489
2018-10-23 00:00:00 UTC,21024.8522,8863.40655572,3603.84581994999,71811.0156004101,3773.51694624,4922.60116284999,3789.0876457825,,4739.95354705,7019.431795183913
2018-10-24 00:00:00 UTC,19792.3491,8516.07954964999,2802.96808123,65707.04365081,4482.67940649,6055.08026773999,3456.5602784189,,4262.42093134999,8542.35227687125
2018-10-25 00:00:00 UTC,20948.5568,8711.06974547001,2847.31319892,76795.0017257601,4013.8424992,4462.47484946,2762.2745721203,,3679.49835557,8253.081277381481
2018-10-26 00:00:00 UTC,19466.5627,7421.79754528,3802.50143669,57418.40327811,4084.32934242,4752.99238841999,3051.5142913782,,3647.04665416,9414.336077749687
2018-10-27 00:00:00 UTC,16982.1509,6968.96636220999,717.2200818,66233.81003547,1141.49816949,2763.99585826,403.5596257614,,1490.02795977,6090.363095754474
2018-10-28 00:00:00 UTC,21502.8932,6842.22430064,1196.61125151,38967.84318706,1248.10328249,2531.49521143,524.5786296147,,1603.78015313,3813.1546261165554
2018-10-29 00:00:00 UTC,20845.2692,19526.0223553901,7102.99277167996,73266.38151509,6747.21154236,7335.65473249998,3579.8655880925,,7527.85439155999,12599.797052966074
2018-10-30 00:00:00 UTC,21325.453,10739.39610732,3077.71510755,65341.99493674,3443.4756194,4967.49389327,3173.0968573713,,6888.54225686,8123.421250756246
2018-10-31 00:00:00 UTC,21243.1263,9958.94337692001,3639.98174741999,81715.00700931,5870.48774746,6094.72212690999,3135.7677530238,,5321.22830789,9233.754524450776
2018-11-01 00:00:00 UTC,21859.7761,9158.672038,2724.2483859,92261.74587238,2545.40656638,5339.71120696,2794.715861806,,3909.9680763,7963.011658036774
2018-11-02 00:00:00 UTC,21718.1362,8074.28168126,2331.15860135,88493.24405387,3776.50795046,5027.54120833,1759.4451152029,,4213.56899645,6592.845261509555
2018-11-03 00:00:00 UTC,21640.4477,11436.6978470101,772.64966344,74181.4760454301,1361.93656052,2962.22947472,349.0817325152,,1927.55086839,6454.798653116367
2018-11-04 00:00:00 UTC,18003.6079,8994.85301361,2221.84453303,90263.19465907,3280.52675315,4519.00268165,878.5332458189,,3794.17049509,7035.4037609098705
2018-11-05 00:00:00 UTC,21041.1637,4814.23622792,2290.98741928,129538.94390632,2955.2097073,5007.40618011001,3770.2186051086,,3417.22218376,7458.783734093924
2018-11-06 00:00:00 UTC,21067.0471,7315.97533632,3093.3592609,87221.68405028,5428.17185158,6551.28445297999,3803.0919474711,,5164.84649537,8888.38796434725
2018-11-07 00:00:00 UTC,15151.8785,10723.84969026,4697.39978343999,76363.5982353199,6042.4667492,7026.40764945,3733.7997954464,,5820.53947676,8517.696644460657
2018-11-08 00:00:00 UTC,20311.5302,11614.73450065,3270.13651128999,56117.74891574,4639.84487746,6411.94438171001,3154.781109375,,4685.04524634,9232.331531037975
2018-11-09 00:00:00 UTC,18018.3078,10454.89733603,3365.05435644,71497.0976928,4131.85901463,5579.34115363,1448.6203154357,,5120.77376045,8578.418174366547
2018-11-10 00:00:00 UTC,19326.2676,3252.9584259,1205.91073072,86052.3480753398,1837.80486558,2794.29669486,323.1382765573,,1708.62706433,5134.724035171681
2018-11-11 00:00:00 UTC,19265.7414,7342.43381211,1411.15808217,42159.06591016,2140.44186869,2818.74071492,544.0358401763,,1842.96628384,6139.959917255742
2018-11-12 00:00:00 UTC,20946.4476,7299.12463444,2797.80853692,1291.39711931,4281.25566991,4673.33820238,979.1955496449,,4209.99135862,7732.091928108567
2018-11-13 00:00:00 UTC,16127.4414,10127.33762144,3477.20398457,1546.95499741,4504.39221411,5570.51711421,1767.6112812557,,5409.88200411,9848.003686912713
2018-11-14 00:00:00 UTC,17605.7465,59579.4478539806,13076.4858656898,4162.10504404,30265.0452647201,32521.9694982603,13448.0843781836,,29568.72987953,24304.72401108624
2018-11-15 00:00:00 UTC,20188.7761,49677.0229946901,14847.2736101499,4855.34404879,23216.74414202,23930.3406249799,7172.66165501181,,21289.0635934299,29673.816196705557
2018-11-16 00:00:00 UTC,19637.4754,18449.29487885,9785.11578385992,2656.6853653,9688.40420636999,10593.38457585,4685.64479656419,,10042.39381072,11600.84922766807
2018-11-17 00:00:00 UTC,20144.8733,7997.55771392,2890.21173497,1141.00198964,3370.34257082,5570.04610694,1507.3317636684,,4302.0312374,7652.626303743329
2018-11-18 00:00:00 UTC,20367.2888,9539.91845224001,3551.25566085,813.93434141,2996.3198518,5512.75995711,1135.3272893931,,4723.37126522,8518.541792286673
2018-11-19 00:00:00 UTC,20648.3991,74076.6349496905,22242.2381802097,5467.91890417,34033.00039947,48066.6416683405,11102.5831867908,,35578.71931699,41495.85184823637
2018-11-20 00:00:00 UTC,20910.7794,117083.083264331,29389.9037368397,9548.14441418,47581.70055636,70233.2593477807,18984.5554286838,,49756.9791632299,59960.648177174735
2018-11-21 00:00:00 UTC,20682.6552,44329.58027799,20765.7791903198,5186.10908363,24895.21052833,29960.6568681798,9083.8740779487,,22278.85262795,29719.677435156227
2018-11-22 00:00:00 UTC,20848.3713,28880.6135614501,12493.4070920799,3624.06308275,12662.00810206,14225.58264617,4216.20212862009,,14930.08389665,17378.240337230727
2018-11-23 00:00:00 UTC,20820.2632,36076.25860325,13140.3893702399,4097.36275839,15526.71390853,21582.34271491,7107.5509351477,,19814.44735573,23248.89831098461
2018-11-24 00:00:00 UTC,21011.2402,51031.7385207307,9961.44023148992,4370.07763802,17410.71379978,26936.7038884405,5571.46789492058,,21394.28528225,19463.65313781315
2018-11-25 00:00:00 UTC,20067.6647,82026.5660273109,25657.3178841797,8461.69219192999,32354.8106905699,47956.3626843002,10876.1563592204,,38151.88834856,41059.63213690511
2018-11-26 00:00:00 UTC,44962.8216,64051.1042519703,20993.0562829598,6890.25574738,30242.45397369,42129.6474043803,11274.6801561755,,34870.0334978599,32897.58433037421
2018-11-27 00:00:00 UTC,53390.6614,46260.2260983301,15257.8041771999,5265.83262573,20189.1407822,26223.8443719599,8334.5318897116,,22863.81273579,27280.046728236513
2018-11-28 00:00:00 UTC,52387.4178,65216.1323562103,19095.3567835299,7385.28860063999,26731.38348199,38820.34893955,9513.85148035571,,33976.96963537,24143.12934157647
2018-11-29 00:00:00 UTC,51764.7821,41112.0695109201,17232.4382051899,6452.41218781,18376.32360562,22838.3851869599,8348.45889074579,,24613.84190027,18033.788076701858
2018-11-30 00:00:00 UTC,51549.9876,42428.2829402703,18870.7256892699,5171.5813817,16616.26495942,22524.1014787499,5985.6955722986,,25528.30855284,17036.39375690448
2018-12-01 00:00:00 UTC,46139.6119,27468.7970724301,9861.94574020997,3789.5017069,7641.75222476,11012.08687339,2186.2348697248,,13449.99925531,11133.933737246147
2018-12-02 00:00:00 UTC,46240.5023,24455.54659012,10994.56796388,3568.49543715,7804.03850193,11768.15934738,2850.666092893,,11795.43440576,11128.949028118896
2018-12-03 00:00:00 UTC,45142.419,36840.1857106802,11823.17056874,5914.84654268,13580.27326707,18241.0349527099,5196.9906574251,,20873.5191049,15788.59617237282
2018-12-04 00:00:00 UTC,46549.4312,33672.8143237301,12920.42077272,5892.56874867,15211.9757683,19107.71074665,4672.6956946831,,16318.52952545,13434.89932930657
2018-12-05 00:00:00 UTC,48478.7071,28424.00292121,12910.9200127799,5228.02927399,15235.49712767,16751.77587248,4204.3533995487,,16473.86551448,12498.716697789876
2018-12-06 00:00:00 UTC,49665.4374,58237.8212524304,18848.4183276599,7991.0067392,19338.67508131,30690.6282797401,8876.4425071632,,32623.815751,17178.424864842935
2018-12-07 00:00:00 UTC,48931.1343,74025.1487891206,22946.8582127999,9959.61956130999,31007.16171818,41218.37801688,10817.8009787179,,39954.86603105,26019.697644809727
2018-12-08 00:00:00 UTC,47195.6941,39060.5884559803,11366.6262093299,4189.24472577,11919.69311224,15871.4511231899,2794.3073375946,,16878.86291628,14739.393541579277
2018-12-09 00:00:00 UTC,47707.8062,25076.17089525,9657.40353447997,4027.28706773,9190.81328579,13364.5101067999,3840.5136584215,,14360.48205834,11124.863728614959
2018-12-10 00:00:00 UTC,45204.1697,22583.8862372,7956.09179080997,4161.97795335,12383.43343512,15033.3429128699,4938.8091771377,,15027.67741978,14358.8335662814
2018-12-11 00:00:00 UTC,43732.6477,24035.3179549301,8321.35389890997,3919.3928792,10703.11929339,13041.18665796,3862.5679776822,,13546.05581782,13417.923891304577
2018-12-12 00:00:00 UTC,44064.383,20923.72894703,9092.75123443997,3831.43683739,9564.76918787,12395.86542182,5014.9280783345,,14310.54484413,12292.415944095927
2018-12-13 00:00:00 UTC,32299.3483,22233.21025635,8805.12275816997,4589.67168637,14402.62020653,15668.19556074,5680.0386294022,,18768.84009874,16831.98935841957
2018-12-14 00:00:00 UTC,27582.1713,28536.55045632,9316.49068466997,4896.41039261,16741.53408013,17706.45045974,5780.1447488984,,21364.1658469699,15550.64017390064
2018-12-15 00:00:00 UTC,26363.3251,17715.85822934,4625.62503659999,2879.82820795,6514.91429467,11314.79776052,3230.0415282832,,9957.02172881999,10779.909411669832
2018-12-16 00:00:00 UTC,26485.0921,19094.090433,3636.00699568999,2510.07838671,6583.20071476,8447.71118056999,1492.4846661894,,8036.34309061999,7477.466539375929
2018-12-17 00:00:00 UTC,12540.7518,35677.9586386603,13885.95099678,7067.51787623,19394.73447806,25260.8079902499,7868.6541601473,,29883.42292242,18715.735565317784
2018-12-18 00:00:00 UTC,2282.1226,29406.3654900501,10355.67391377,5940.21015917999,16530.57877399,19008.1205086,6574.252324942,,20428.56382646,15911.861122053253
2018-12-19 00:00:00 UTC,2454.1001,55227.7920851602,18330.6055218599,10010.39853581,25119.49379181,32849.7529849299,11373.3318893469,,38720.55722138,22371.236870732686
2018-12-20 00:00:00 UTC,2601.7556,65825.6191601406,24590.2576516298,11745.77837133,29826.66417382,35416.9252384699,11541.3146134533,,37747.6483793599,21718.665387961424
2018-12-21 00:00:00 UTC,2565.5284,43500.56909833,18547.0376725999,10224.85104055,19697.53802598,25206.8440541598,9566.3880201115,,29037.4396424799,17840.88393715222
2018-12-22 00:00:00 UTC,2829.6798,19530.57495368,7070.45552821999,4956.7677712,8481.45542166,11093.10540324,2932.4968953683,,15770.66710844,12431.900446823227
2018-12-23 00:00:00 UTC,2831.8465,24471.95474081,9327.77457402997,5898.57343108,5253.44296775,11464.70436787,2136.1838126605,,12573.91416302,10271.871012912825
2018-12-24 00:00:00 UTC,2884.9732,37978.6688303103,12787.91216481,8970.79291465,14748.02207236,23240.2394124799,6864.36672011829,,25393.56044888,16487.74385128637
2018-12-25 00:00:00 UTC,1929.7366,33700.6234505502,16136.04951248,7408.13308700999,13446.43797795,16582.59041594,5009.2324903591,,21643.25633328,15174.119870392171
2018-12-26 00:00:00 UTC,4678.4392,19116.34729882,10267.58392001,4832.92159883,10907.92429387,10389.4635362,3526.1136869907,,12712.92485991,12501.83784084475
2018-12-27 00:00:00 UTC,6646.8632,23582.4923500002,9170.14575163997,4980.57206701,14577.19630493,14960.89571867,6312.3698204138,,15442.68328096,12448.73853098431
2018-12-28 00:00:00 UTC,6580.6924,26909.6865076302,9216.70482844997,7165.09307476999,15915.78063318,19926.74828891,4969.8111131129,,19218.0902058499,15412.877881422868
2018-12-29 00:00:00 UTC,6688.1453,18700.9324700001,5574.49268643998,4121.86298964,9003.41850196,11466.98562073,3269.9429898887,,10852.29851503,12422.409785348218
2018-12-30 00:00:00 UTC,6732.2981,17725.3610776,7109.54210645999,3679.33941099,6467.54010876,9822.76829925998,2208.4792993896,,9915.52865567999,10823.256971070528
2018-12-31 00:00:00 UTC,6678.0391,15775.19603252,6652.01272178999,4364.7234182,8741.64902499,14956.98810641,4095.7808763225,,12610.47212757,10441.123452138248
2019-01-01 00:00:00 UTC,7135.5545,13846.04515227,3682.24848832,3234.32654835,5864.72158875,12220.75432395,3155.1638193166,,9735.31428119999,7667.028366702826
2019-01-02 00:00:00 UTC,7116.7164,19422.83895756,7183.75172841998,3856.86664843,6653.49468208,11964.96894165,3924.9142488145,,12041.2883485,10428.410064358623
2019-01-03 00:00:00 UTC,7299.1173,10747.50340994,4342.50140154,15366.09678279,7008.94505039,10676.55405135,4061.8763895494,,11462.29183123,8880.38126235137
2019-01-04 00:00:00 UTC,6925.137,13228.66046469,6549.05022663998,19204.86732375,9101.7730512,10665.36786842,2284.5373079204,,10185.92107934,8527.605650726377
2019-01-05 00:00:00 UTC,6867.8975,14873.96222452,3706.24722349,24865.9376431798,4086.44745731,7679.98223112999,1675.1119201445,,7236.90528196,6594.263627179442
2019-01-06 00:00:00 UTC,6613.7692,25178.9693585602,6022.24252650998,22363.95987227,6218.25459032,11732.25324385,2511.7206877556,,14437.59634767,9069.484168977551
2019-01-07 00:00:00 UTC,6246.9188,11251.8849536,6193.91841173999,21700.9985926099,9124.71721378,12024.80778318,3933.143635935,,10831.20511893,9322.504332559403
2019-01-08 00:00:00 UTC,6330.5919,18726.5284933,6278.37072399999,19782.26830521,13919.34547487,16329.21768896,4900.5392202242,,15665.95985136,8937.070333893018
2019-01-09 00:00:00 UTC,6642.8516,20629.09743813,5459.22206201999,16653.7447784701,9101.82486227,12511.31078746,3008.2172176017,,10451.45940093,7164.44514447161
2019-01-10 00:00:00 UTC,7596.3851,35020.0694590004,9923.09580573997,7109.23974596999,22381.77571118,26467.1039477503,6903.93486731949,,24668.55423463,14154.484552632552
2019-01-11 00:00:00 UTC,6705.0181,13129.89632289,6190.99521005998,4741.08050151,12747.41721957,16613.8511646399,3371.7747937039,,16720.93823934,8986.249050275972
2019-01-12 00:00:00 UTC,6827.7061,9295.71358200999,2127.14637132,2387.40278663,3836.25697355,6780.16134313999,1264.1827394011,,5327.19463649,5933.705489186313
2019-01-13 00:00:00 UTC,6724.7431,12590.7734609601,3191.33980714999,3176.84350609,6843.90482528,9782.05695311995,2279.278368708,,9234.00945087998,7282.602268957421
2019-01-14 00:00:00 UTC,6743.1277,14836.1227686801,4593.83572818999,4235.09974696,11700.77567871,13677.96120236,2851.1665279015,,14310.44292907,9590.723004813306
2019-01-15 00:00:00 UTC,6795.6799,11811.26925914,4752.24878028999,3577.40210291,10179.53488237,13001.21577837,3977.7330270595,,11924.05585868,8031.090524241297
2019-01-16 00:00:00 UTC,6815.1571,13227.45774956,4223.78367729,4104.61067531,9923.98209459,10755.38457148,4990.6688529949,,12189.80809465,8026.577222796207
2019-01-17 00:00:00 UTC,6749.388,10869.94619333,4728.94064889,3197.41285569,9440.65927633998,10664.02469039,2307.7053264572,,12640.05282104,8133.727319438227
2019-01-18 00:00:00 UTC,7001.0964,5656.10881239,3124.3019684,3014.6494181,6735.79094623,7350.36503761997,1627.8975856257,,8525.3305974,6612.333810855104
2019-01-19 00:00:00 UTC,7376.6514,13391.4676652601,2993.72404929999,2775.52316636,4763.99970932999,7183.40997886996,2227.8899681883,,8120.53079560999,5825.359719692117
2019-01-20 00:00:00 UTC,6727.6798,20229.7141965902,3684.56292775998,2792.15935743,6784.88350933,8976.19624699999,2149.9102428406,,10163.54579425,6628.427324996118
2019-01-21 00:00:00 UTC,6742.9923,10813.62088037,3238.10298556,2724.45755889,7614.25362661,8334.96309205999,1441.7497942537,,8525.91926344,5900.35401468371
2019-01-22 00:00:00 UTC,7097.159,18083.69397146,5593.69340301999,4081.58036467,8690.73691326,11563.7303941599,2339.4941016293,,12517.00201333,7784.526600027561
2019-01-23 00:00:00 UTC,7176.5732,7971.47952345999,4935.10982482999,3089.9658,8012.26585975,10268.17691319,2039.7673821727,,10381.59195915,6461.043146843827
2019-01-24 00:00:00 UTC,6698.2893,7867.68982878999,4068.96326969999,2944.6173217,6254.36097929,7486.14530263999,1189.5044954619,,6994.46004634,7693.345398375661
2019-01-25 00:00:00 UTC,6657.0956,7377.5780389,4509.73546201999,2514.99143695,6675.45076556,8520.39734313,2499.7523744684,,8026.17891461,6187.222536116829
2019-01-26 00:00:00 UTC,6261.9196,13005.57137831,3106.26754196999,2388.53112987,3411.43857695,6710.48495810998,1177.4864886478,,5640.4576376,4607.3269655335625
2019-01-27 00:00:00 UTC,6346.7301,11448.5096157,2738.45006128,1975.54621496,4369.4908232,5632.92024030998,706.6429255439,,4733.4185767,4819.679146748866
2019-01-28 00:00:00 UTC,6530.6508,17023.73763896,7836.37720541995,4257.56471405,12148.81032032,18092.1142172897,4141.0598987662,,14685.62645877,10454.585488743991
2019-01-29 00:00:00 UTC,6213.1591,10466.25750145,6237.84882698998,3173.33770239,9629.77873046,11524.23699934,4105.7548601828,,10819.10326879,7141.870554148436
2019-01-30 00:00:00 UTC,5347.7754,12580.21003153,5663.45351894998,3709.43285997,7702.95393599,10642.89522884,3163.498689665,,9766.75149140999,7072.094371587349
